,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category,rating,price,review_count,open,close
49,3728,"GOLD CLUB, THE",650 HOWARD St,San Francisco,CA,94105,37.785784,-122.399569,2016-08-10,79.0,Moderate Risk,,,,,
50,3693,NEW HING LUNG RESTAURANT,1556 NORIEGA St,San Francisco,CA,94122,37.754123,-122.48031,2016-08-16,76.0,High Risk,,,,,
51,69437,Inticing Creations,438 Clementina St,San Francisco,CA,94103,37.780068,-122.40485,2016-08-17,100.0,,,,,,
52,69275,Tacos El Tuca,428 11th St,San Francisco,CA,94103,37.769957,-122.41166799999999,2016-08-17,87.0,Low Risk,3.5,$,112.0,1100,1500
53,4791,SOUTH PARK CAFE,108 SOUTH PARK St,San Francisco,CA,94107,37.781564,-122.394369,2016-08-22,78.0,High Risk,4.0,$,19.0,0900,2000
54,68773,Nopalito,1224 9th Ave,San Francisco,CA,94122,37.765412,-122.466375,2016-08-23,90.0,Low Risk,,,,,
55,65427,Locanda,557 VALENCIA St,San Francisco,CA,94110,37.763984,-122.42176599999999,2016-08-23,92.0,Moderate Risk,,,,,
56,3073,DELANCEY ST. RESTAURANT,600 EMBARCADERO St,San Francisco,CA,94107,37.783884,-122.388295,2016-08-23,70.0,Moderate Risk,3.5,$$$$,1150.0,1600,2300
57,67510,Subway Sandwiches,215 Fremont St,San Francisco,CA,94105,37.788864000000004,-122.39461299999999,2016-08-24,94.0,Low Risk,3.5,$$,534.0,1100,2200
58,65856,Bamboo Asia,41 Montgomery St,San Francisco,CA,94101,37.774998,-122.418299,2016-08-25,77.0,Moderate Risk,,,,,
59,3116,Sam's Grill,374 Bush St,San Francisco,CA,94104,37.790858,-122.403553,2016-08-26,93.0,High Risk,3.0,$$,166.0,1100,2230
60,18422,Pisces California Cuisine,3416 Judah st,San Francisco,CA,94122,37.760769,-122.498792,2016-08-30,98.0,Low Risk,3.0,$,529.0,1200,2300
61,61550,Barbacco Eno-Trattoria,220 California St,San Francisco,CA,94111,37.793419,-122.39908799999999,2016-08-31,86.0,High Risk,3.5,$,62.0,0530,1900
62,32586,Terroir,81 Langton St,San Francisco,CA,94103,37.776494,-122.40856200000002,2016-09-06,96.0,Low Risk,3.5,$,508.0,1000,2100
63,1631,Casa Mexicana Restaurant,3917 24th St,San Francisco,CA,94114,37.751513,-122.43017900000001,2016-09-06,77.0,Low Risk,,,,,
64,4917,LA VICTORIA BAKERY,2937 24th St,San Francisco,CA,94110,37.752373,-122.410876,2016-09-06,78.0,Low Risk,3.0,$,2.0,0800,1730
65,397,View Lounge,55 04th St,San Francisco,CA,94103,37.784964,-122.404752,2016-09-09,94.0,Low Risk,3.5,$$,665.0,1100,1430
66,63971,Munchboxx,643 Clay St,San Francisco,CA,94111,37.794554,-122.403827,2016-09-12,96.0,Low Risk,,,,,
67,68431,Bon Appetit @ Adobe,601 TOWNSEND STREET,San Francisco,CA,94107,37.771741999999996,-122.401677,2016-09-20,90.0,Low Risk,4.0,$$,891.0,1700,2200
68,64377,Leopold's,2400 Polk St,San Francisco,CA,94109,37.798887,-122.42231699999999,2016-09-22,94.0,Moderate Risk,3.0,$$,463.0,0500,0000
69,5084,AMC-Level #4,1000 Van Ness Ave #4,San Francisco,CA,94109,37.784784,-122.421052,2016-09-23,94.0,Moderate Risk,3.0,$$$,3.0,,
70,5085,AMC-Level #7,1000 Van Ness Ave #7,San Francisco,CA,94109,37.784784,-122.421052,2016-09-23,92.0,Moderate Risk,,,,,
71,1626,LUPA TRATTORIA,4109 24th St,San Francisco,CA,94114,37.751243,-122.434529,2016-10-03,92.0,Low Risk,3.5,$$$,313.0,0800,2200
72,33851,Thee Parkside,1600 17th St,San Francisco,CA,94107,37.764987,-122.399872,2016-10-18,85.0,Low Risk,4.0,$$,389.0,1100,1900
73,33891,Harlot,46 Minna St,San Francisco,CA,94105,37.788656,-122.398009,2016-10-22,85.0,,3.5,$,1207.0,1200,0000
74,66901,Camp,4014 GEARY Blvd,San Francisco,CA,94118,37.781197999999996,-122.462511,2016-10-26,86.0,Low Risk,,,,,
75,57601,Gemini - San Francisco Bay Concessionaires,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2016-10-27,98.0,Low Risk,4.0,$$,3061.0,0800,2100
76,7599,Intintoli,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2016-10-27,98.0,Low Risk,,,,,
77,62674,Chipotle Mexican Grill #1230,232 O'Farrell St,San Francisco,CA,94102,37.786387,-122.40860500000001,2016-10-28,100.0,,,,,,
78,1219,PAZZO,2 HENRY ADAMS St,San Francisco,CA,94103,37.769287,-122.403974,2016-10-31,91.0,High Risk,2.5,$$,1067.0,1100,2200
79,39875,Skool,1725 Alameda St,San Francisco,CA,94103,37.768634999999996,-122.402226,2016-11-02,96.0,Moderate Risk,,,,,
80,60551,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Carousel Snack Bar",San Francisco,CA,,37.777122,-122.41963899999999,2016-11-03,94.0,Moderate Risk,,,,,
81,2226,Palio Paninoteca,505 Montgomery St,San Francisco,CA,94111,37.793841,-122.402947,2016-11-04,84.0,Moderate Risk,,,,,
82,65383,Cafe 24,600 16th St,San Francisco,CA,94107,37.766405999999996,-122.39841899999999,2016-11-07,88.0,Low Risk,3.5,$,399.0,0700,1930
83,65724,Le Meridien SF Main Kitchen/Employee Cafeteria,333 Battery St Level A & B,San Francisco,CA,94111,37.799005,-122.39986200000001,2016-11-08,96.0,Moderate Risk,2.5,$$,138.0,1100,1500
84,65725,Le Meridien SF Park Grill Restaurant & Bar,333 Battery St Level 2 & 3,San Francisco,CA,94111,37.799005,-122.39986200000001,2016-11-08,92.0,Low Risk,,,,,
85,1188,OKINA SUSHI,776 Arguello Blvd,San Francisco,CA,94118,37.775723,-122.458445,2016-11-09,100.0,,4.0,,548.0,1000,1700
86,70687,Thai Nghiep Ky,1429 NORIEGA St,San Francisco,CA,94122,37.754064,-122.47894199999999,2016-11-09,81.0,Moderate Risk,,,,,
87,3510,City View Restaurant,662 Commercial St,San Francisco,CA,94111,37.794127,-122.404074,2016-11-09,68.0,Low Risk,,,,,
88,69350,Chipotle Mexican Grill #1460,121 04th St Space #1035,San Francisco,CA,94103,37.784283,-122.40388100000001,2016-11-10,96.0,Moderate Risk,4.0,,17.0,,
89,19041,Nama Sushi,227 King St,San Francisco,CA,94107,37.777398,-122.39239099999999,2016-11-10,85.0,High Risk,,,,,
90,2849,Kells,530 Jackson St,San Francisco,CA,94133,37.796378000000004,-122.40402399999999,2016-11-14,90.0,Low Risk,,,,,
91,67754,Joy Hing BBQ Noodles House,710 Kearny St,San Francisco,CA,94108,37.794596999999996,-122.404777,2016-11-14,86.0,Moderate Risk,,,,,
92,16286,Starbucks Coffee (Store #9743),425 Battery St,San Francisco,CA,94111,37.795365999999994,-122.40043500000002,2016-11-18,88.0,Moderate Risk,2.0,,1.0,0800,1600
93,34710,Dolce Gelato,916 Sutter St,San Francisco,CA,94109,37.788367,-122.415474,2016-11-21,94.0,Moderate Risk,,,,,
94,1534,Cafe Niebaum Coppola,916 Kearny St,San Francisco,CA,94133,37.796517,-122.40516699999999,2016-11-22,88.0,Moderate Risk,,,,,
95,2578,Starbucks Coffee Co,1255 Battery St,San Francisco,CA,94111,37.802545,-122.40186399999999,2016-11-28,100.0,,3.5,$$,348.0,1130,2230
96,65622,Gott's Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,94111,37.795225,-122.39376999999999,2016-11-28,92.0,Low Risk,4.0,$,876.0,0930,0200
97,18855,Mission Creek Senior Community,225 Berry St,San Francisco,CA,94107,37.775278,-122.393873,2016-11-29,94.0,Moderate Risk,,,,,
98,61494,Golden City Inn,5131 03rd St,San Francisco,CA,94124,37.731902000000005,-122.391576,2016-11-29,78.0,Low Risk,,,,,
99,19057,Moscone Center West -  2nd Flr. Pantry,800 Howard St 2nd Floor,San Francisco,CA,94103,37.783257,-122.40281599999999,2016-11-30,96.0,Moderate Risk,3.5,$,127.0,1100,2130
100,19058,Moscone Center West - 1st Flr. Pantry,800 Howard St 1st Floor,San Francisco,CA,94103,37.783257,-122.40281599999999,2016-11-30,96.0,Moderate Risk,,,,,
101,19056,Moscone Center West -  3 Flr. Pantry,800 HOWARD St 3/F,San Francisco,CA,94103,37.783257,-122.40281599999999,2016-11-30,96.0,Moderate Risk,4.0,$,534.0,1130,2100
102,33160,Mission Bay Cafe,550 Terry Francois St,San Francisco,CA,94158,37.770518,-122.386525,2016-12-05,94.0,Moderate Risk,3.5,$$,15.0,,
103,57552,Cafe Prague,424 Merchant St,San Francisco,CA,94111,37.795398,-122.400944,2016-12-06,68.0,Low Risk,3.0,$$,166.0,1100,2230
104,2899,Public House/Mijita,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,37.778382,-122.39115100000001,2016-12-13,94.0,Moderate Risk,,,,,
105,34728,Pete's Tavern,128 KING STREET,San Francisco,CA,94107,37.779343,-122.390519,2016-12-13,90.0,Low Risk,,,,,
106,60349,Treasure Island Bar & Grill,60 Clipper Cove Way Treasure Island,San Francisco,CA,94130,37.816421999999996,-122.37058400000001,2016-12-14,87.0,,,,,,
107,8251,Hog Island Oyster Co,1 Ferry Building #11A,San Francisco,CA,94111,37.795225,-122.39376999999999,2016-12-15,98.0,Low Risk,,,,,
108,3536,Mrs. T's Cafe,809 Montgomery St,San Francisco,CA,94133,37.796473999999996,-122.40356000000001,2016-12-16,86.0,Moderate Risk,,,,,
109,4533,Gourmet Delight,1045 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,2016-12-20,90.0,Low Risk,,,,,
110,4412,Barbarossa,714 Montgomery St,San Francisco,CA,94111,37.795918,-122.403283,2016-12-20,92.0,Low Risk,3.0,$,140.0,1100,1900
111,40197,Waffle Mania LLC,1 United Nations Plaza,San Francisco,CA,94102,37.780485,-122.41350700000001,2016-12-21,93.0,High Risk,,,,,
112,71292,Coqueta,Pier 5,San Francisco,CA,94111,37.798084,-122.39646,2016-12-21,92.0,Moderate Risk,,,,,
113,886,Le Petit Cafe,1 Maritime Plaza,San Francisco,CA,94111,37.795227000000004,-122.39913999999999,2016-12-28,96.0,Low Risk,3.5,$,18.0,,
114,7503,The Daily Habit,1 Maritime Plaza,San Francisco,CA,94111,37.795227000000004,-122.39913999999999,2016-12-28,92.0,Moderate Risk,4.5,$$,1193.0,1130,1430
115,65900,Olivier's Butchery,1074 Illinois St,San Francisco,CA,94107,37.758348,-122.387442,2016-12-29,96.0,Moderate Risk,4.5,$,93.0,0630,1800
116,18357,BARRIO,1609 Powell St,San Francisco,CA,94133,37.799513,-122.41070400000001,2016-12-29,86.0,Low Risk,,,,,
117,3272,Cigar Bar and Grill,850 Montgomery St,San Francisco,CA,94133,37.797137,-122.403586,2016-12-29,90.0,Low Risk,,,,,
118,5297,EL NORTENO,801 bryant St,San Francisco,CA,94103,37.776011,-122.40246599999999,2017-01-01,94.0,Low Risk,2.5,$$,207.0,1100,1500
119,68105,Gilberth's Rottiserie & Grill,2427 03rd St,San Francisco,CA,94107,37.758903000000004,-122.38823799999999,2017-01-04,88.0,Low Risk,4.0,$$$,598.0,1730,2130
120,200,JIM'S SMOKE SHOP,600 20th St,San Francisco,CA,94107,37.760568,-122.387772,2017-01-04,88.0,Moderate Risk,4.0,$,57.0,0700,1800
121,33114,Sausalito Cafe #2,50 Beale St 105,San Francisco,CA,,37.792414,-122.39702,2017-01-05,68.0,High Risk,,,,,
122,62780,Potrero Shell,2890 03rd St,San Francisco,CA,94107,37.752974,-122.38796,2017-01-06,90.0,Low Risk,,,,,
123,3959,Hornblower Cruises & Events/Hornblower-Santa Rosa,Pier 3  The Embarcadero,San Francisco,CA,94111,37.794551,-122.39318999999999,2017-01-11,100.0,,,,,,
124,63776,Una Pizza Napoletana LLC,210 11th St,San Francisco,CA,94103,37.772944,-122.415443,2017-01-11,98.0,Low Risk,3.5,$,71.0,1400,0200
125,3440,Hornblower Hospitality Svcs/MV Calif. Hornblower,Pier 3 The Embarcadero,San Francisco,CA,94111,37.799005,-122.39986200000001,2017-01-11,96.0,Moderate Risk,4.0,$$,1436.0,1130,2200
126,64354,"San Francisco Poultry, Inc.",1199 Stockton St #A,San Francisco,CA,94133,37.796583,-122.408413,2017-01-11,100.0,,4.0,$,1528.0,1100,2100
127,64496,Hornblower Cruises & Events/SF Spirit,"Pier 3, The Embarcadero",San Francisco,CA,94111,37.794551,-122.39318999999999,2017-01-11,98.0,Low Risk,,,,,
128,4108,Hornblower Cruises & Events/SF Belle,Pier 3,San Francisco,CA,94111,37.797473,-122.39591999999999,2017-01-11,92.0,Low Risk,4.0,$$,396.0,1700,2130
129,2995,CAFE ROCCO,1131 FOLSOM St,San Francisco,CA,94103,37.776127,-122.408602,2017-01-17,76.0,High Risk,4.5,,13.0,,
130,66902,Palio Paninoteca,"2565 03rd St, # 307",San Francisco,CA,94107,37.757114,-122.388034,2017-01-18,90.0,Moderate Risk,4.0,$$,6443.0,1130,1500
131,63896,Smokin' Warehouse BBQ,1465 Carroll Ave,San Francisco,CA,94124,37.723465999999995,-122.390795,2017-01-20,89.0,High Risk,,,,,
132,68320,Newtree,16 Jessie St,San Francisco,CA,94105,37.789814,-122.398789,2017-01-20,72.0,High Risk,4.0,$$,1524.0,1700,2230
133,7471,S & P Concessions - Mendocino,Ferry Plaza - Pier 1,San Francisco,CA,94111,37.794404,-122.39303000000001,2017-01-23,98.0,Low Risk,4.0,$,34.0,0900,0000
134,7634,S & P Concessions-MS Marin,Ferry Plaza Pier,San Francisco,CA,94111,37.794404,-122.39303000000001,2017-01-23,100.0,,4.0,$$,975.0,1100,2130
135,768,MOSHI MOSHI,2092 03rd St,San Francisco,CA,94107,37.763187,-122.38889499999999,2017-01-24,92.0,Low Risk,,,,,
136,1788,EXECUTIVE CAFE,150 EXECUTIVE PARK Blvd 2000,San Francisco,CA,94134,37.711323,-122.393371,2017-01-24,87.0,High Risk,3.5,$,311.0,0600,1600
137,5170,BAYVIEW HP MULTI-SERVICE DROP-IN CT,2111 JENNINGS St,San Francisco,CA,94124,37.726932,-122.388696,2017-01-31,94.0,Moderate Risk,3.0,$$,48.0,0800,2100
138,7496,Peralta,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2017-02-01,96.0,Moderate Risk,,,,,
139,3054,McCormick & Kuleto's Seafood Restaunt,900 North Point St,San Francisco,CA,94109,37.805427,-122.422854,2017-02-02,100.0,,4.0,$$,1853.0,1100,1500
140,2152,HARD KNOX CAFE,2526 03rd St,San Francisco,CA,94107,37.757554999999996,-122.388443,2017-02-02,89.0,High Risk,,,,,
141,65241,Piccino,1001 Minnesota St,San Francisco,CA,94107,37.757815,-122.39014099999999,2017-02-02,88.0,Moderate Risk,,,,,
142,67911,Prather Ranch Meat Co.,1 Ferry Building  #33,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-02-03,94.0,Moderate Risk,3.5,$,57.0,0630,1500
143,1671,Just For You Cafe Inc.,732 22ND St,San Francisco,CA,94107,37.757948,-122.38886200000002,2017-02-06,87.0,Low Risk,4.0,$$,825.0,1130,0130
144,23557,Yield,2490 03rd St,San Francisco,CA,94107,37.75812,-122.388512,2017-02-07,89.0,High Risk,,,,,
145,1482,A2 CAFE,450 IRWIN St,San Francisco,CA,94107,37.767224,-122.39903899999999,2017-02-08,74.0,Low Risk,4.0,$,34.0,0900,0000
146,64007,Oakes Children's Center,1550 Treat Ave.,San Francisco,CA,94110,37.745946999999994,-122.41251499999998,2017-02-09,96.0,Low Risk,3.0,$$,253.0,1030,2130
147,66411,Del Popolo LLC,269 Chattanooga St,San Francisco,CA,94114,37.752274,-122.426336,2017-02-10,96.0,Low Risk,,,,,
148,18606,Sheba Restaurant & Lounge,1419 Fillmore St,San Francisco,CA,94115,37.782764,-122.43263400000001,2017-02-13,83.0,Moderate Risk,,,,,
149,1454,KISS SEAFOOD,1708 LAGUNA St,San Francisco,CA,94115,37.786838,-122.42831699999999,2017-02-15,100.0,,5.0,,3.0,,
150,1764,FLORIO,1915 FILLMORE St,San Francisco,CA,94115,37.787553,-122.433574,2017-02-16,94.0,Low Risk,3.0,$$$,3.0,,
151,17689,New Mings Restaurant,641 Mission St,San Francisco,CA,94105,37.787147999999995,-122.40082199999999,2017-02-16,70.0,High Risk,,,,,
152,33747,Pier 23 Cafe Inc,Pier 23,San Francisco,CA,94111,37.802673,-122.40086699999999,2017-02-21,89.0,High Risk,,,,,
153,61073,Fat Angel,1740 O' Farrell St,San Francisco,CA,94115,37.783237,-122.43324299999999,2017-02-22,80.0,High Risk,,,,,
154,36022,Wok In Chinese American Food,50 MENDELL St 6,San Francisco,CA,94124,37.743419,-122.383536,2017-02-23,73.0,High Risk,4.5,,3.0,,
155,35425,LOCAL KITCHEN & WINE MERCHANT,330 01st St,San Francisco,CA,94105,37.681740999999995,-122.481424,2017-02-28,87.0,Low Risk,4.0,$$,219.0,1730,2200
156,19082,Moscone Ctr. Northside Cafe/Cafe D,747 Howard St Basement,San Francisco,CA,94103,37.784128,-122.401533,2017-03-01,88.0,Moderate Risk,3.5,$,399.0,0700,1930
157,2397,PLOY #2 THAI CUISINE,1770 HAIGHT St,San Francisco,CA,94117,37.769458,-122.45135400000001,2017-03-01,74.0,Low Risk,,,,,
158,28843,Salt House,2 Shaw Alley,San Francisco,CA,94105,37.788727,-122.398288,2017-03-03,92.0,Low Risk,4.0,$$,360.0,1100,1500
159,60208,Sun Rise Deli,54 02nd St,San Francisco,CA,94105,37.788544,-122.40059099999999,2017-03-03,88.0,Low Risk,2.0,$,29.0,0900,2200
160,27947,Saffron Lounge,685 Townsend St,San Francisco,CA,94103,37.770728000000005,-122.40296200000002,2017-03-06,96.0,Moderate Risk,,,,,
161,69294,We Sushi,428 11th,San Francisco,CA,,37.770613,-122.41219099999999,2017-03-07,83.0,Low Risk,,,,,
162,33448,"Caramba, Inc",78 02nd St,San Francisco,CA,94105,37.788297,-122.40021899999999,2017-03-08,92.0,Moderate Risk,3.0,$,145.0,1100,2200
163,2143,THE BITTER END,441 CLEMENT St,San Francisco,CA,94118,37.782933,-122.46408000000001,2017-03-08,92.0,Low Risk,3.0,$,33.0,0900,1830
164,69127,Giant Burrito,353 Bayshore Blvd,San Francisco,CA,94124,37.741959,-122.405378,2017-03-08,100.0,,3.5,$,47.0,1100,1900
165,22304,Julie's Kitchen,50 FREMONT St,San Francisco,CA,94105,37.790896999999994,-122.397318,2017-03-13,94.0,Moderate Risk,4.0,$$,465.0,0630,1700
166,2926,Luques Restaurant & Bar,433 Powell St,San Francisco,CA,94102,37.788672999999996,-122.408524,2017-03-16,82.0,Moderate Risk,3.5,$,328.0,1130,2300
167,62702,Comstock Saloon,155 Columbus Ave.,San Francisco,CA,94133,37.79668,-122.40498000000001,2017-03-17,92.0,Moderate Risk,3.0,,30.0,1130,1500
168,3484,BOULEVARD,1 MISSION St,San Francisco,CA,94105,37.793496999999995,-122.39284099999999,2017-03-21,92.0,Moderate Risk,3.5,$$,633.0,1700,2200
169,68961,Pupuseria & Restaurante Panchitas,4901 Mission Street,San Francisco,CA,94112,37.719932,-122.438395,2017-03-22,85.0,Moderate Risk,,,,,
170,35592,Little Saigon Deli,131 Steuart St,San Francisco,CA,94105,37.792864,-122.392653,2017-03-22,80.0,Moderate Risk,,,,,
171,3859,THIRSTY BEAR BREWING CO,661 HOWARD St,San Francisco,CA,94105,37.785517999999996,-122.39981200000001,2017-03-28,90.0,Low Risk,,,,,
172,61602,The Grove,690 Mission St,San Francisco,CA,94105,37.786474,-122.40178799999998,2017-03-30,90.0,Moderate Risk,,,,,
173,16784,Muskaan Cuisine of India,101 Spear St 22,San Francisco,CA,94105,37.792577,-122.393992,2017-03-31,96.0,Moderate Risk,4.0,$$,1133.0,1730,2130
174,60475,Arabi Mediterranean Cuisine,101 SPEAR St,San Francisco,CA,94105,37.792577,-122.393992,2017-03-31,92.0,Low Risk,3.0,$,228.0,1045,2200
175,67446,Soma Chicken and Salad,101 Spear St #A24,San Francisco,CA,94105,37.792577,-122.393992,2017-03-31,79.0,Low Risk,,,,,
176,14577,KIM HOANG CAFE & FAST FOOD,246-250 LEAVENWORTH ST,San Francisco,CA,94102,37.783249,-122.414065,2017-04-10,79.0,Low Risk,3.5,$$,915.0,1130,2100
177,4502,LA LOMA PRODUCE #7,2695 San Bruno Ave,San Francisco,CA,94134,37.727739,-122.40357900000001,2017-04-13,77.0,Low Risk,3.0,$$,11.0,,
178,494,San Francisco Athletic Club,1630 Stockton St,San Francisco,CA,94133,37.800897,-122.40918899999998,2017-04-18,94.0,Moderate Risk,,,,,
179,38479,Fly Trap,606 FOLSOM St,San Francisco,CA,94107,37.785404,-122.396979,2017-04-19,96.0,Low Risk,,,,,
180,60547,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",San Francisco,CA,,37.777122,-122.41963899999999,2017-04-21,92.0,Moderate Risk,,,,,
181,65902,Annakoot,"Music Concourse, Golden Gate Park",San Francisco,CA,94102,37.779847,-122.418985,2017-04-21,89.0,Low Risk,,,,,
182,68649,Tres Truck,130 Townsend St,San Francisco,CA,94107,37.780084,-122.391278,2017-04-22,87.0,Moderate Risk,,,,,
183,63210,Let's Be Frank,Justin Herman Plaza,San Francisco,CA,,37.777122,-122.41963899999999,2017-04-22,89.0,High Risk,,,,,
184,5619,AT&T - PANTRY/WALK-IN BOX/suite [145163],24 WILLIE MAYS PLAZA 4.21.02,San Francisco,CA,94107,37.778382,-122.39115100000001,2017-04-24,90.0,Moderate Risk,,,,,
185,18755,Kitchen Istanbal,349 Clement St.,San Francisco,CA,94118,37.782973999999996,-122.46311899999999,2017-04-25,92.0,Moderate Risk,,,,,
186,3207,Farallon Restaurant,"450 Post St, 4th Floor",San Francisco,CA,94102,37.788188,-122.40928400000001,2017-04-28,100.0,,,,,,
187,3403,Farallon,450 Post St 1st Floor,San Francisco,CA,94102,37.788188,-122.40928400000001,2017-04-28,89.0,Moderate Risk,5.0,,1.0,,
188,27680,Blue Sky Restaurant,1504 Powell St,San Francisco,CA,94133,37.798547,-122.41043700000002,2017-05-02,84.0,Moderate Risk,,,,,
189,69249,Bon Appetit @ Twitter,1355 Market St 9th Fl.,San Francisco,CA,94103,37.777167999999996,-122.416702,2017-05-03,94.0,Moderate Risk,4.0,$$$,654.0,1700,2200
190,2218,Starbucks Coffee Co,99 Jackson St,San Francisco,CA,94111,37.79703,-122.398284,2017-05-03,91.0,High Risk,,,,,
191,2601,Last Drop Tavern,550 3 St,San Francisco,CA,94108,37.789883,-122.408666,2017-05-04,94.0,Low Risk,,,,,
192,1090,Tricolore Caffe' and Pizzeria,590 Washington St,San Francisco,CA,94111,37.795614,-122.403104,2017-05-04,74.0,Moderate Risk,3.0,$,155.0,1100,0130
193,61816,Bullitt,2209 Polk St,San Francisco,CA,94109,37.797114,-122.42203400000001,2017-05-08,80.0,Low Risk,3.5,$$$,770.0,1100,2200
194,116,The Waterfront Restaurant,Pier 7 Embarcadero,San Francisco,CA,94111,37.793874,-122.396464,2017-05-09,96.0,Moderate Risk,,,,,
195,4739,LEE'S DELI,525 MARKET St,San Francisco,CA,94105,37.790696999999994,-122.39956299999999,2017-05-10,74.0,,3.5,$$,413.0,0700,1330
196,27801,Hive Coffee Bar,540 Howard St,San Francisco,CA,94105,37.787764,-122.397089,2017-05-10,91.0,,,,,,
197,8821,Williams-Sonoma,340 Post St,San Francisco,CA,94108,37.788438,-122.40741399999999,2017-05-12,94.0,Low Risk,,,,,
198,37986,"Wing On Poultry, Inc",1114 Grant Ave,San Francisco,CA,94133,37.797129,-122.406807,2017-05-16,92.0,Moderate Risk,,,,,
199,3133,Brandy Ho's Hunan Food,217 Columbus Ave,San Francisco,CA,94133,37.797407,-122.405996,2017-05-16,85.0,Moderate Risk,,,,,
200,65834,Roma Pizzeria,5099 MISSION St,San Francisco,CA,94112,37.717423,-122.440265,2017-05-17,78.0,Moderate Risk,,,,,
201,67840,Subs on Hubs,933 Brannan St,San Francisco,CA,,37.77102,-122.40598999999999,2017-05-17,89.0,Low Risk,3.5,$,399.0,0700,1930
202,1529,STARBUCKS,490 BRANNAN St,San Francisco,CA,94107,37.778694,-122.39613899999999,2017-05-18,98.0,Low Risk,4.0,$$,891.0,1700,2200
203,6916,GRAND 7 LIQUOR & DELI,1740A Cesar Chavez St,San Francisco,CA,94124,37.749949,-122.393975,2017-05-22,81.0,Low Risk,,,,,
204,7778,PAN LIDO SALVADORENO #2 INC.,5216 MISSION St,San Francisco,CA,94112,37.71536,-122.441924,2017-05-25,91.0,Low Risk,3.0,$,85.0,0700,2300
205,4610,Liquor & Deli On Union Square,423 Stockton St,San Francisco,CA,94108,37.790034000000006,-122.407104,2017-05-30,96.0,Low Risk,,,,,
206,39076,The Aventine,582 Washington St,San Francisco,CA,94111,37.795588,-122.40302199999999,2017-05-30,84.0,Low Risk,4.0,$,155.0,0700,1900
207,231,Caffe Puccini,411 Columbus Ave,San Francisco,CA,94133,37.799087,-122.40848799999999,2017-06-01,90.0,Moderate Risk,3.5,$$,2161.0,1100,2200
208,1921,TARAVAL OKAZU YA,1735 Taraval St,San Francisco,CA,94116,37.742603,-122.484646,2017-06-01,83.0,High Risk,4.0,$$,542.0,0630,2100
209,3200,YANK SING,49 STEVENSON St,San Francisco,CA,94105,37.789867,-122.39946200000001,2017-06-01,90.0,Moderate Risk,,,,,
210,477,Il Pollaio,555 Columbus Ave,San Francisco,CA,94133,37.800036,-122.40981699999999,2017-06-05,92.0,Moderate Risk,,,,,
211,1532,Neiman Marcus On The Square,"150 Stockton St, Ground Floor",San Francisco,CA,94108,37.791585999999995,-122.408452,2017-06-06,96.0,Moderate Risk,4.0,$,22.0,0600,2300
212,34434,Fang's,660 Howard St,San Francisco,CA,94105,37.785654,-122.39972900000001,2017-06-07,75.0,,,,,,
213,448,Yuet Lee Restaurant,1300 Stockton St,San Francisco,CA,94133,37.797816999999995,-122.408597,2017-06-07,88.0,Moderate Risk,,,,,
214,1673,RUBIN'S,101 SPEAR St,San Francisco,CA,94105,37.792577,-122.393992,2017-06-08,79.0,High Risk,3.5,$$$,770.0,1100,2200
215,2538,KATES KITCHEN,471 HAIGHT St,San Francisco,CA,94102,37.772163,-122.429927,2017-06-08,73.0,Low Risk,4.0,$$,264.0,1700,2200
216,615,J & A RESTAURANT,5712 MISSION St,San Francisco,CA,94112,37.709857,-122.44970900000001,2017-06-08,86.0,Moderate Risk,3.0,$,33.0,0900,1830
217,64723,Reveille Coffee,768 Sansome,San Francisco,CA,94111,37.797327,-122.40195700000001,2017-06-10,90.0,Moderate Risk,,,,,
218,8122,A. TARANTINO & SONS INC.,2275 JENNINGS St,San Francisco,CA,94124,37.725932,-122.3896,2017-06-12,98.0,Low Risk,3.5,$$,304.0,1130,1500
219,3707,Zingari,501 Post St,San Francisco,CA,94102,37.787983000000004,-122.410397,2017-06-14,96.0,Low Risk,2.5,$$,207.0,1100,1500
220,3972,SEASONS BAR,757 MARKET St 5/Fl,San Francisco,CA,94103,37.786476,-122.404852,2017-06-16,96.0,Moderate Risk,,,,,
221,2842,SEASONS RESTAURANT,757 MARKET St 5/Fl,San Francisco,CA,94103,37.786476,-122.404852,2017-06-16,73.0,Moderate Risk,,,,,
222,840,Molinari Delicatessen,373 Columbus Ave,San Francisco,CA,94133,37.798556,-122.407707,2017-06-20,87.0,High Risk,,,,,
223,39708,Perry's Embarcadero,155 STEUART St,San Francisco,CA,94105,37.792663,-122.392403,2017-06-20,80.0,Moderate Risk,,,,,
224,69195,Center Cafe,205 13th St,San Francisco,CA,94103,37.769751,-122.41832,2017-06-21,81.0,Moderate Risk,,,,,
