,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category
2096,2756,STARBUCKS,3595 CALIFORNIA St,San Francisco,CA,94118,37.786404,-122.453207,2018-09-05,100.0,
2097,19043,Underdogs Sports Bar & Grill,1824 Irving St,San Francisco,CA,94122,37.763597,-122.47763799999998,2018-09-05,92.0,Low Risk
2098,3211,PHO HUYNH HIEP II,1833 IRVING St,San Francisco,CA,94122,37.763503,-122.47774799999999,2018-09-05,86.0,Moderate Risk
2099,950,IRVING PIZZA,1825 IRVING St,San Francisco,CA,94122,37.763513,-122.47764,2018-09-05,98.0,Low Risk
2100,65086,Bun Mee,2015 FILLMORE St,San Francisco,CA,94115,37.788193,-122.433714,2018-09-05,88.0,Low Risk
2101,34787,Hollywood Food Center,6146 Geary Blvd,San Francisco,CA,94121,37.780148,-122.485532,2018-09-06,98.0,Low Risk
2102,10886,Taste of Formosa INC,2428 CLEMENT ST,San Francisco,CA,94121,37.782018,-122.485421,2018-09-06,88.0,Low Risk
2103,17616,SUGAR LOUNGE,377 Hayes St,San Francisco,CA,94102,37.776917,-122.42223100000001,2018-09-06,96.0,Moderate Risk
2104,286,PUNJAB KABAB HOUSE,101 EDDY St,San Francisco,CA,94102,37.784303,-122.40964699999999,2018-09-06,84.0,Moderate Risk
2105,62419,Inner Fog,555 Irving St  #1,San Francisco,CA,94122,37.764124,-122.46387800000001,2018-09-06,98.0,Low Risk
2106,64231,Sweet Lime Inc.,2100 SUTTER St,San Francisco,CA,94115,37.785888,-122.43513300000001,2018-09-07,98.0,Low Risk
2107,67545,Keiko a Nob Hill,1250 Jones St,San Francisco,CA,94109,37.793068,-122.41440700000001,2018-09-07,98.0,Low Risk
2108,69288,Plaj Restaurant & Bar,333 FULTON St,San Francisco,CA,94102,37.778853999999995,-122.42223700000001,2018-09-07,91.0,High Risk
2109,38788,Pizzeria Delfina,2406 CALIFORNIA St,San Francisco,CA,94115,37.788878000000004,-122.43428300000001,2018-09-07,89.0,Moderate Risk
2110,27949,Shanghai House,3641 BALBOA ST,San Francisco,CA,94121,37.775663,-122.49795900000001,2018-09-10,70.0,Moderate Risk
2111,64379,Piccadilly Fish & Chips,1348 Polk St,San Francisco,CA,94109,37.789299,-122.42035200000001,2018-09-11,92.0,Moderate Risk
2112,69259,Goat Hill Pizza,170 WEST PORTAL Ave,San Francisco,CA,94127,37.739154,-122.467794,2018-09-11,100.0,
2113,3902,St. Francis Memorial Hospital - Employees Cafeteria,"900 Hyde St, 2nd Floor",San Francisco,CA,94109,37.789608,-122.417077,2018-09-11,100.0,
2114,2447,NEW CASTILLITO INC.,2092 MISSION St,San Francisco,CA,94110,37.76356,-122.419582,2018-09-11,89.0,High Risk
2115,1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL Ave,San Francisco,CA,94127,37.74033,-122.466412,2018-09-11,86.0,Low Risk
2116,4542,Shaws San Francisco,122 West Portal Ave,San Francisco,CA,94127,37.739565,-122.467317,2018-09-11,100.0,
2117,39482,Ghirardelli Chocolate,24 Willie Mays Plaza,San Francisco,CA,,37.778347,-122.390948,2018-09-11,96.0,Moderate Risk
2118,19205,Woodhouse Fish Company,2073 MARKET St,San Francisco,CA,94114,37.767631,-122.428569,2018-09-12,87.0,Low Risk
2119,2016,EXTREME  PIZZA,1730 FILLMORE St,San Francisco,CA,94115,37.785657,-122.43314699999999,2018-09-12,91.0,Low Risk
2120,62330,Social Kitchen & Brewery,1326 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-09-12,90.0,Low Risk
2121,65820,McAuley Adolescent Special Education,2200 Hayes St,San Francisco,CA,94117,37.773657,-122.45441699999999,2018-09-13,94.0,Low Risk
2122,774,BAY VIEW BOAT CLUB,429 Terry Francois St,San Francisco,CA,94107,37.772667,-122.387032,2018-09-13,96.0,Low Risk
2123,773,MARIPOSA HUNTERS POINT YACHT CLUB,405 TERRY FRANCOIS Blvd,San Francisco,CA,94107,37.77325,-122.387222,2018-09-13,98.0,Low Risk
2124,65425,Panda Express,500 Parnassus Ave J Level,San Francisco,CA,94143,37.763473,-122.458202,2018-09-13,100.0,
2125,65391,Cafe Bellini,500 Parnassus St,San Francisco,CA,94143,37.763473,-122.458202,2018-09-13,92.0,Moderate Risk
2126,23865,Bi-Rite Creamery,3692 18th St,San Francisco,CA,94110,37.761503999999995,-122.425817,2018-09-13,98.0,Low Risk
2127,64859,Modera Liquor & Wine,4401 Geary Blvd,San Francisco,CA,94118,37.780834000000006,-122.46659,2018-09-14,98.0,Low Risk
2128,1103,STARBUCKS COFFEE,4094 18th St,San Francisco,CA,94114,37.760938,-122.434692,2018-09-14,96.0,Low Risk
2129,1922,All stars Donuts,901 Clement St,San Francisco,CA,94118,37.782694,-122.468969,2018-09-14,92.0,Low Risk
2130,67237,La Jefa,445 Bayshore Blvd,San Francisco,CA,94107,37.749871,-122.405648,2018-09-14,51.0,High Risk
2131,3665,Tower Carwash,1601 Mission St,San Francisco,CA,94102,37.772025,-122.41911200000001,2018-09-17,96.0,Moderate Risk
2132,2315,TAQUERIA CAN-CUN,2288 MISSION St,San Francisco,CA,94110,37.760487,-122.41928500000002,2018-09-17,81.0,Moderate Risk
2133,69595,Cafe Creme de Hayes Valley,50 Oak St  Basement,San Francisco,CA,94102,37.775379,-122.42013600000001,2018-09-17,100.0,
2134,63303,My Father's Kitchen LLC,1655 Divisadero St,San Francisco,CA,94115,37.785013,-122.439844,2018-09-17,81.0,
2135,3443,Crab House,Pier 39  Space 203C,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-09-17,94.0,Low Risk
2136,2716,RED A BAKERY,634 CLEMENT St,San Francisco,CA,94118,37.782888,-122.466101,2018-09-17,78.0,High Risk
2137,38112,Pizza Zone & Grill,178 Valencia St,San Francisco,CA,94102,37.779847,-122.418985,2018-09-18,94.0,Moderate Risk
2138,61736,Rosamunde Sausage Grill,2832 MISSION St,San Francisco,CA,94110,37.751587,-122.418444,2018-09-18,92.0,Low Risk
2139,4678,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,2018-09-18,92.0,Low Risk
2140,2358,TAQUERIA SAN JOSE #1,2830 MISSION St,San Francisco,CA,94110,37.751687,-122.41845500000001,2018-09-18,87.0,High Risk
2141,62069,Golden Eagle Deli & Grill,4401 03rd St,San Francisco,CA,94124,37.737719,-122.389559,2018-09-19,92.0,Low Risk
2142,64361,Aroma Tea Shop,302 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,2018-09-19,100.0,
2143,67869,Yuubi Japanese Restaurant,501 BALBOA ST,San Francisco,CA,94118,37.777157,-122.464045,2018-09-19,84.0,Low Risk
2144,1894,MAI'S VIETNAMESE RESTAURANT,316 Clement St,San Francisco,CA,94118,37.783048,-122.46264099999999,2018-09-19,93.0,High Risk
2145,1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.41813400000001,2018-09-19,86.0,Low Risk
2146,68451,Buckhorn Grills,101 04th St #1060,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-09-19,88.0,Low Risk
2147,5252,DAY DARMET CATERING,1068 Revere Ave,San Francisco,CA,94124,37.726079999999996,-122.38020700000001,2018-09-19,92.0,Low Risk
2148,1926,LINCOLN PARK BAR AND GRILL,300 34th Ave,San Francisco,CA,94121,37.782971,-122.496324,2018-09-19,92.0,Low Risk
2149,3960,GAP INC.,2 FOLSOM STREET,San Francisco,CA,94105,37.790793,-122.39021799999999,2018-09-20,93.0,High Risk
2150,67815,Southpaw BBQ,2170 MISSION St,San Francisco,CA,94110,37.762316999999996,-122.419454,2018-09-20,85.0,Low Risk
2151,3196,United Irish Cultural Center,2700 45th Ave,San Francisco,CA,94116,37.735943,-122.50308600000001,2018-09-24,96.0,Low Risk
2152,69291,Cheese Boutique,660 Chenery St,San Francisco,CA,94131,37.734548,-122.433341,2018-09-24,92.0,Moderate Risk
2153,1950,BULLSHEAD RESTAURANT,840 ULLOA St,San Francisco,CA,94127,37.740784999999995,-122.465507,2018-09-24,92.0,Moderate Risk
2154,36687,Jay's Cheesesteak,3285 21st St,San Francisco,CA,94110,37.756893,-122.420849,2018-09-24,83.0,Low Risk
2155,60400,STARBELLY,3583 16th St,San Francisco,CA,94114,37.764233000000004,-122.43253999999999,2018-09-24,92.0,Moderate Risk
2156,1963,Spiazzo,033 WEST PORTAL Ave,San Francisco,CA,94127,37.740456,-122.466108,2018-09-24,96.0,Moderate Risk
2157,3114,Franciscan Crab Restaurant,Pier 43 1/2,San Francisco,CA,94133,37.808931,-122.41506899999999,2018-09-24,92.0,Low Risk
2158,3587,SUPERIOR PALACE SEAFOOD REST.,3546 BALBOA St,San Francisco,CA,94121,37.775758,-122.497041,2018-09-24,80.0,High Risk
2159,1927,STARBUCKS COFFEE,1799 FULTON St,San Francisco,CA,94117,37.775793,-122.44622700000001,2018-09-24,93.0,High Risk
2160,61592,The Sacred Grounds Cafe,2095 HAYES St,San Francisco,CA,94117,37.773291,-122.45083799999999,2018-09-24,91.0,Low Risk
2161,5257,LITTLE BAOBAB,3388 19th St,San Francisco,CA,94110,37.760295,-122.418953,2018-09-25,87.0,Low Risk
2162,544,THAI TIME RESTAURANT,315 08th Ave,San Francisco,CA,94118,37.782534000000005,-122.46661499999999,2018-09-25,72.0,High Risk
2163,33096,Papalote Mexican Grill,1777 Fulton St,San Francisco,CA,94117,37.775813,-122.446047,2018-09-25,90.0,Moderate Risk
2164,63713,Superb Garden Grocery,2433 Noriega St,San Francisco,CA,94122,37.753603000000005,-122.48968799999999,2018-09-26,98.0,Low Risk
2165,6904,BUCHANAN FOOD MART,2135 BUCHANAN St,San Francisco,CA,94115,37.789844,-122.43068400000001,2018-09-26,96.0,Low Risk
2166,64835,Jane,2123 Fillmore St,San Francisco,CA,94115,37.789404,-122.433954,2018-09-26,90.0,Low Risk
2167,60445,Castro Coffee Company,0427 CASTRO St,San Francisco,CA,94114,37.761976000000004,-122.43503100000001,2018-09-26,98.0,Low Risk
2168,1322,"LA MEDITERRANEE I, INC.",2210 FILLMORE St,San Francisco,CA,94115,37.789961,-122.43396200000001,2018-09-26,91.0,High Risk
2169,61500,Happy Lounge,3745 Geary Blvd,San Francisco,CA,94118,37.781143,-122.459709,2018-09-27,94.0,Low Risk
2170,961,JAVA BEACH CAFE,1396 LA PLAYA St,San Francisco,CA,94122,37.760416,-122.509106,2018-09-27,96.0,Low Risk
2171,59009,Woodhouse Fish Co.,1914 FILLMORE St,San Francisco,CA,94116,37.787386,-122.433476,2018-09-27,90.0,Moderate Risk
2172,4842,GEORGE'S ZOO,2560 SLOAT Blvd,San Francisco,CA,94116,37.735488000000004,-122.501599,2018-09-27,98.0,Low Risk
2173,2697,HOWARD'S CAFE,1309 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-09-27,75.0,Low Risk
2174,4535,GUARDINO'S SOUVENIR & GIFT SHOP,2801 Taylor St,San Francisco,CA,94133,37.795202,-122.413169,2018-09-28,96.0,Moderate Risk
2175,18573,Cafe Le,2895 VAN NESS Ave,San Francisco,CA,94109,37.802163,-122.42479399999999,2018-09-28,98.0,Low Risk
2176,1043,CENTRAL COFFEE TEA & SPICE,1696 HAYES St,San Francisco,CA,94117,37.774198,-122.44421399999999,2018-09-28,83.0,Low Risk
2177,12970,LA COCINA,2948 FOLSOM STREET,San Francisco,CA,94110,37.750134,-122.41393500000001,2018-09-28,98.0,Low Risk
2178,1194,SWEET THINGS,3585 CALIFORNIA St,San Francisco,CA,94118,37.786453,-122.452807,2018-10-01,100.0,
2179,69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,2018-10-01,91.0,High Risk
2180,61206,Sushi Raw #3,682 Haight St,San Francisco,CA,94117,37.771782,-122.433435,2018-10-01,84.0,Low Risk
2181,35862,Toast Eatery,3991 24th St,San Francisco,CA,94114,37.751422999999996,-122.431618,2018-10-02,94.0,Moderate Risk
2182,3343,PERRYS,1944 UNION St,San Francisco,CA,94123,37.797647999999995,-122.431274,2018-10-02,87.0,Moderate Risk
2183,2495,STARBUCK'S COFFEE #525,2222 fillmore,San Francisco,CA,94115,37.790157,-122.43403700000002,2018-10-02,100.0,
2184,67923,Old Skool Cafe,1429 Mendell St,San Francisco,CA,94124,37.73434,-122.39055900000001,2018-10-03,89.0,High Risk
2185,1636,AXUM,698 Haight St,San Francisco,CA,94117,37.771738,-122.43358300000001,2018-10-03,88.0,Moderate Risk
2186,59025,Sushi Umi,132 Bush St,San Francisco,CA,94104,37.791308,-122.40013400000001,2018-10-03,87.0,High Risk
2187,5966,St. Ignatius,2001 37th Ave,San Francisco,CA,94116,37.749624,-122.49555600000001,2018-10-03,94.0,Low Risk
2188,36758,UVA Enoteca,568 Haight St,San Francisco,CA,94117,37.771988,-122.431564,2018-10-03,89.0,Moderate Risk
2189,59040,Sun Stream Coffee,2884 Geary Blvd,San Francisco,CA,94118,37.782255,-122.449956,2018-10-03,89.0,Moderate Risk
2190,2548,NOAH'S NEW YORK BAGELS #2120,3519 CALIFORNIA St,San Francisco,CA,94118,37.786564,-122.45188700000001,2018-10-03,79.0,Moderate Risk
2191,3229,TOMMYS MEXICAN RESTAURANT,5929 GEARY Blvd,San Francisco,CA,94121,37.780083000000005,-122.483108,2018-10-03,88.0,Moderate Risk
2192,3206,PPQ Vietnamese RESTAURANT,2332 CLEMENT St,San Francisco,CA,94121,37.782068,-122.48443200000001,2018-10-03,72.0,Moderate Risk
2193,1579,Nick's Lighthouse,Foot of Taylor St 5,San Francisco,CA,94133,37.802479,-122.41123400000001,2018-10-03,92.0,Low Risk
2194,69207,Ilana Cafe,2314 Clement St,San Francisco,CA,94121,37.782078000000006,-122.48417099999999,2018-10-03,90.0,Moderate Risk
2195,36861,Double Decker,465 Grove St,San Francisco,CA,94102,37.777673,-122.42408700000001,2018-10-04,98.0,Low Risk
2196,15535,Boudin Bakery & Cafe,160 Jefferson St 1st Floor,San Francisco,CA,94133,37.808352,-122.41515700000001,2018-10-04,98.0,Low Risk
2197,6000,Mission Neighborhood Centers,362 Capp St,San Francisco,CA,94110,37.761007,-122.41821499999999,2018-10-04,98.0,Low Risk
2198,69368,Onigilly,343 Kearny St,San Francisco,CA,94108,37.791149,-122.40417099999999,2018-10-04,94.0,Low Risk
2199,10625,Boxed Foods Company,245 Kearny St,San Francisco,CA,94108,37.790453,-122.403994,2018-10-04,85.0,Low Risk
2200,5912,ARGONNE ALTERNATIVE ELEMENTARY SCHO,680 18th Ave,San Francisco,CA,94118,37.775155,-122.476785,2018-10-04,100.0,
2201,58,Oasis Grill,91 Drumm St,San Francisco,CA,94111,37.794483,-122.396584,2018-10-05,74.0,Moderate Risk
2202,1699,TWILIGHT CAFE,2600 McALLISTER St,San Francisco,CA,94118,37.775698,-122.45503400000001,2018-10-09,94.0,Low Risk
2203,2008,Hook a Cook,Pier 39  Building B  Space 1-3,San Francisco,CA,94133,37.786766,-122.461545,2018-10-09,90.0,Moderate Risk
2204,62814,Hot Spud,2640 Mason St,San Francisco,CA,94133,37.807888,-122.414027,2018-10-09,98.0,Low Risk
2205,3850,Thai House Express On Castro,599 Castro,San Francisco,CA,94114,37.759403999999996,-122.434836,2018-10-09,90.0,Low Risk
2206,1193,PEET'S COFFEES & TEAS,3419 CALIFORNIA St,San Francisco,CA,94118,37.786753999999995,-122.450476,2018-10-09,96.0,Low Risk
2207,29610,Lee's Sandwiches,625 Larkin St,San Francisco,CA,94109,37.783664,-122.417635,2018-10-09,66.0,High Risk
2208,670,VIKINGS GIANT SUBMARINE SANDWICHES,1418 LOMBARD St,San Francisco,CA,94123,37.801334000000004,-122.42490500000001,2018-10-09,75.0,Moderate Risk
2209,695,BARBARY COAST PASTRY & COFFEE,55 Cyril Magnin St,San Francisco,CA,94102,37.784965,-122.40861399999999,2018-10-10,96.0,Moderate Risk
2210,37115,Pasilla,359 Kearny St,San Francisco,CA,94108,37.791534000000006,-122.404214,2018-10-10,94.0,Moderate Risk
2211,68826,Vanda Siam Restaurant,668 Sacramento St,San Francisco,CA,94111,37.79373,-122.403974,2018-10-10,88.0,Low Risk
2212,37319,Velo Rouge Cafe,798 Arguello Blvd,San Francisco,CA,94118,37.775383000000005,-122.45841499999999,2018-10-10,91.0,Low Risk
2213,63860,Institute on Aging,3575 Geary Blvd,San Francisco,CA,94118,37.781233,-122.457669,2018-10-10,94.0,Low Risk
2214,3397,21ST AMENDMENT BREWERY CAFE,563 02nd St,San Francisco,CA,94107,37.782364,-122.39266200000002,2018-10-10,83.0,Moderate Risk
2215,26025,Eureka Restaurant & Lounge,4063 18th St,San Francisco,CA,94114,37.760881,-122.43417099999999,2018-10-10,87.0,Low Risk
2216,48,ART'S CAFE,747 IRVING St,San Francisco,CA,94122,37.764013,-122.465749,2018-10-11,87.0,Moderate Risk
2217,70434,Burrito Loco,850 ULLOA St,San Francisco,CA,94127,37.740944,-122.46573000000001,2018-10-11,89.0,High Risk
2218,2764,AL-HAMRA,3083 16th St,San Francisco,CA,94103,37.764913,-122.42134899999999,2018-10-11,89.0,High Risk
2219,3016,"R & G Executive Lounge, Inc",631 Kearny St,San Francisco,CA,94108,37.794154,-122.404765,2018-10-11,74.0,Moderate Risk
2220,3659,SQUAT & GOBBLE CAFE #4,001 WEST PORTAL Ave,San Francisco,CA,94127,37.740821999999994,-122.46573899999999,2018-10-11,98.0,Low Risk
2221,2266,ALI BABA'S CAVE RESTAURANT,799 Valencia St,San Francisco,CA,94110,37.760164,-122.421334,2018-10-11,69.0,Moderate Risk
2222,36452,Panini,1457 Haight St,San Francisco,CA,94117,37.770053000000004,-122.44633700000001,2018-10-11,88.0,Low Risk
2223,3614,"Taqueria ""Los Coyotes"" #2",3036 16th St,San Francisco,CA,94103,37.765028,-122.420402,2018-10-11,87.0,Moderate Risk
2224,17423,Project Open Hand,100 Diamond St,San Francisco,CA,,37.760689,-122.437252,2018-10-12,100.0,
2225,3586,The Pig & Whistle,2801 GEARY Blvd,San Francisco,CA,94118,37.782113,-122.44917099999999,2018-10-12,90.0,Low Risk
2226,792,Boudin Bakery,Pier 39  Front,San Francisco,CA,94133,37.791924,-122.39858799999999,2018-10-12,94.0,Low Risk
2227,61460,Pera,1457 18th St,San Francisco,CA,94107,37.762493,-122.39707299999999,2018-10-12,87.0,Moderate Risk
2228,3331,HARVEY'S,500 CASTRO St,San Francisco,CA,94114,37.760698,-122.43501499999999,2018-10-15,94.0,Low Risk
2229,7555,VINH KHANG HERBS & GINSENG,512 CLEMENT St,San Francisco,CA,94118,37.782957,-122.46476200000001,2018-10-15,100.0,
2230,68394,Mission Bowling Club,3176 17th St,San Francisco,CA,94110,37.763628000000004,-122.416652,2018-10-15,94.0,Moderate Risk
2231,2245,Starbucks Coffee Co,0264 Kearny St,San Francisco,CA,94108,37.790498,-122.403896,2018-10-15,96.0,Moderate Risk
2232,35659,77 Chinese Cuisine,77 Battery St,San Francisco,CA,94111,37.791984,-122.399754,2018-10-15,81.0,Moderate Risk
2233,63287,Indian Oven,233 Fillmore St,San Francisco,CA,94117,37.771682,-122.43042700000001,2018-10-15,86.0,Moderate Risk
2234,1125,"Peet's Coffee & Tea, Inc",022 Battery St,San Francisco,CA,94111,37.791554,-122.399565,2018-10-15,92.0,Moderate Risk
2235,38442,Yum Yum Hunan,1828 DIVISADERO St,San Francisco,CA,94115,37.786578000000006,-122.440096,2018-10-15,63.0,Low Risk
2236,38885,Lucky's #756,1750 FULTON St,San Francisco,CA,94117,37.775946999999995,-122.445656,2018-10-16,94.0,Moderate Risk
2237,5959,ST. JOHN'S SNACK BAR,925 CHENERY St,San Francisco,CA,94131,37.735264,-122.437679,2018-10-16,94.0,Moderate Risk
2238,71356,Padrecito,901 Cole St,San Francisco,CA,94117,37.765644,-122.449974,2018-10-16,89.0,Low Risk
2239,3962,CROSSROADS CAFE,699 DELANCEY St,San Francisco,CA,94107,37.783014,-122.389081,2018-10-16,90.0,Low Risk
2240,36635,Big Slice Pizza,1535 Haight St,San Francisco,CA,94117,37.769892999999996,-122.44758799999998,2018-10-16,92.0,Low Risk
2241,69792,Samiramis Imports,2990 MISSION St,San Francisco,CA,94110,37.74923,-122.418224,2018-10-16,84.0,Moderate Risk
2242,5850,Zaida T. Rodriguez (ZTR) Child Development Center,2950  Mission St,San Francisco,CA,94110,37.749837,-122.418255,2018-10-16,96.0,Moderate Risk
2243,34749,Chatz Coffee,215 02nd St,San Francisco,CA,94105,37.786528999999994,-122.397827,2018-10-16,90.0,Low Risk
2244,61438,Green Chile Kitchen,1801 McAllister,San Francisco,CA,94115,37.7773,-122.441709,2018-10-16,87.0,High Risk
2245,5812,Zaida T. Rodriguez (ZTR) Annex Child Development Center,421  BARTLETT St,San Francisco,CA,94110,37.750243,-122.419293,2018-10-16,100.0,
2246,23704,Jug Shop Inc,1590 Pacific Ave,San Francisco,CA,94109,37.79511,-122.421411,2018-10-17,100.0,
2247,66276,Martita's Restaurant,1401 EGBERT Ave,San Francisco,CA,94124,37.722776,-122.39286399999999,2018-10-17,65.0,Moderate Risk
2248,68493,Cassava,3519 Balboa St,San Francisco,CA,94121,37.775705,-122.496453,2018-10-17,83.0,Moderate Risk
2249,63156,Takara Sushi S.F. INC,4243 18th St,San Francisco,CA,94114,37.760733,-122.436848,2018-10-17,84.0,Moderate Risk
2250,5961,ST VINCENT DE PAUL,2356 GREEN St,San Francisco,CA,94123,37.795882,-122.43789,2018-10-17,100.0,
2251,2305,TIA MARGARITA INC,300 19th Ave,San Francisco,CA,94121,37.782123999999996,-122.478425,2018-10-17,85.0,Moderate Risk
2252,413,HOUSE OF HUNAN,2 Townsend St,San Francisco,CA,94107,37.757923,-122.393914,2018-10-17,74.0,Moderate Risk
2253,4987,ROSSI'S DELI,426 Castro St,San Francisco,CA,94114,37.761953999999996,-122.43516799999999,2018-10-18,100.0,
2254,68986,Cafe Troya Fillmore,2125 FILLMORE St,San Francisco,CA,94115,37.789404,-122.433954,2018-10-18,79.0,Moderate Risk
2255,64067,Creative Catering,2600 Turk Blvd,San Francisco,CA,94118,37.778313,-122.449816,2018-10-19,98.0,Low Risk
2256,22177,Bon Appetit @USF- Outtakes,2800 Turk Blvd,San Francisco,CA,94117,37.778106,-122.45153300000001,2018-10-19,100.0,
2257,19076,Star India Restaurant,3721 GEARY Blvd,San Francisco,CA,94118,37.781153,-122.45936,2018-10-22,85.0,Low Risk
2258,60042,Fresh & Natural 75 LLC,1300 EVANS Ave,San Francisco,CA,94124,37.739256,-122.38162700000001,2018-10-22,89.0,High Risk
2259,892,Happy Donuts,100 Bush St #101,San Francisco,CA,94104,37.791348,-122.39983400000001,2018-10-22,86.0,Low Risk
2260,3222,MEL'S DRIVE-IN,3355 GEARY Blvd,San Francisco,CA,94118,37.781403999999995,-122.45493700000002,2018-10-22,91.0,Low Risk
2261,3550,Noah's New York Bagels #2113,100 Bush St #102,San Francisco,CA,94104,37.791348,-122.39983400000001,2018-10-22,88.0,Low Risk
2262,27874,Yvonne's Southern Sweets,5128 03rd St,San Francisco,CA,94124,37.73185,-122.391888,2018-10-22,98.0,Low Risk
2263,64161,House of Thai,901 LARKIN ST,San Francisco,CA,94109,37.786119,-122.418182,2018-10-23,87.0,Low Risk
2264,66202,Cake Coquette,1501 Cortland Ave,San Francisco,CA,94110,37.739764,-122.409475,2018-10-23,98.0,Low Risk
2265,2866,ELIZA'S RESTAURANT,2877 CALIFORNIA St,San Francisco,CA,94115,37.787884000000005,-122.441657,2018-10-23,92.0,Low Risk
2266,2596,LA VIE VIETNAMESE REST,5830 GEARY Blvd,San Francisco,CA,94121,37.780297999999995,-122.482022,2018-10-23,85.0,Moderate Risk
2267,59574,Pan Lido Salvadoreno,3147 22nd St,San Francisco,CA,94110,37.755479,-122.41758300000001,2018-10-23,86.0,Low Risk
2268,66400,Arabian Nights,2345 Mission St,San Francisco,CA,94110,37.759484,-122.41910700000001,2018-10-23,85.0,Moderate Risk
2269,66185,"Ritual Coffee Roasters, Inc.",432 Octavia St #1B,San Francisco,CA,94102,37.776084999999995,-122.42418899999998,2018-10-24,96.0,Moderate Risk
2270,32733,Xanath Ice Cream,951 Valencia St,San Francisco,CA,94110,37.757692999999996,-122.421136,2018-10-24,98.0,Low Risk
2271,4558,KING'S BAKERY,2846 MISSION St,San Francisco,CA,94110,37.751356,-122.41841399999998,2018-10-24,89.0,Low Risk
2272,35660,Bissap Baobab,3376 19th St,San Francisco,CA,94110,37.760278,-122.418722,2018-10-24,80.0,High Risk
2273,17947,Um Ma Son,5850 GEARY BLVD,San Francisco,CA,94121,37.780278,-122.48231100000001,2018-10-24,71.0,High Risk
2274,37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,2018-10-24,94.0,Low Risk
2275,5860,June Jordan,325 La Grande Ave,San Francisco,CA,94112,37.719719,-122.42558100000001,2018-10-25,100.0,
2276,39050,Specialty's Cafe & Bakery,505 Sansome St,San Francisco,CA,94111,37.795141,-122.401513,2018-10-25,100.0,
2277,62548,Estrella Taqueria,533 Haight St,San Francisco,CA,94117,37.772013,-122.43104699999999,2018-10-25,88.0,Low Risk
2278,70838,Trattoria Da Vittorio,150 WEST PORTAL Ave,San Francisco,CA,94127,37.739222999999996,-122.46766000000001,2018-10-25,90.0,Low Risk
2279,19094,Rigolo,3465 California St,San Francisco,CA,94118,37.786663,-122.45114699999999,2018-10-25,89.0,Low Risk
2280,62797,BHL,2 Embarcadero Center  Street Level,San Francisco,CA,,37.795203,-122.398544,2018-10-25,100.0,
2281,2336,Ristorante Ti Piacera,1507 Polk St,San Francisco,CA,94109,37.790645,-122.42076499999999,2018-10-25,92.0,Moderate Risk
2282,1366,CAFE LA TAZA,2475A MISSION,San Francisco,CA,94110,37.757436,-122.41888,2018-10-25,80.0,Moderate Risk
2283,68045,Maven Restaurant,598 HAIGHT St,San Francisco,CA,94117,37.771937,-122.43193400000001,2018-10-25,92.0,Low Risk
2284,9298,El Mansour,3121 clement st,San Francisco,CA,94121,37.781595,-122.49258600000002,2018-10-25,87.0,Low Risk
2285,68998,Cajun House,308 05th Ave,San Francisco,CA,94118,37.7828,-122.463274,2018-10-26,94.0,Low Risk
2286,70619,Tenglong Chinese Restaurant,208 CLEMENT St,San Francisco,CA,94118,37.783108,-122.461482,2018-10-26,90.0,Moderate Risk
2287,67828,King's Thai Cuisine,346 CLEMENT St,San Francisco,CA,94118,37.783028,-122.463141,2018-10-26,96.0,Low Risk
2288,38070,Jasmine Garden LLC,708 14th St,San Francisco,CA,94114,37.767718,-122.429332,2018-10-26,82.0,Low Risk
2289,34726,Spruce,3640 SACRAMENTO St,San Francisco,CA,94118,37.787478,-122.45272299999999,2018-10-29,96.0,Low Risk
2290,7598,BEVERAGES & MORE,201 BAYSHORE Blvd,San Francisco,CA,94124,37.744984,-122.404059,2018-10-29,94.0,Low Risk
2291,59872,KAMEKYO,943 COLE St,San Francisco,CA,94117,37.765164,-122.449874,2018-10-29,90.0,Low Risk
2292,6913,XTRA OIL CORP,3750 03rd St,San Francisco,CA,94124,37.743151,-122.38791299999998,2018-10-29,89.0,Low Risk
2293,3217,MARNEE THAI RESTAURANT,1243 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-10-29,79.0,Low Risk
2294,20625,Buckhorn Grill,4 Embarcadero Center,San Francisco,CA,94111,37.795108,-122.396184,2018-10-30,100.0,
2295,1837,Cafe Bastille,22 Belden Pl,San Francisco,CA,94104,37.791139,-122.40371599999999,2018-10-30,88.0,Moderate Risk
2296,64213,BBC cafe,1485 BAYSHORE Blvd,San Francisco,CA,94124,37.726,-122.40159799999999,2018-10-30,89.0,High Risk
